"","area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"1","US000",0,"10",10,0,2020,4,"",10697552,140824498,141390186,141000256,2455746836976,201468866529,3283464327,1339,"",1,1,1,1,1,1,1,1,"",333734,3.2,-8703176,-5.8,-8870135,-5.9,-9005047,-6,146419729924,6.3,964686584,0.5,-221531325,-6.3,154,13
"2","US000",1,"10",11,0,2020,4,"",61344,2979117,2897791,2908240,68960095962,0,0,1811,"",1,1,1,1,1,0,0,1,"",179,0.3,142199,5,53441,1.9,59438,2.1,5156361795,8.1,0,0,0,0,85,4.9
"3","US000",1,"101",12,0,2020,4,"",123,55125,54648,53963,1298148449,0,0,1830,"",1,1,1,1,1,0,0,1,"",-3,-2.4,775,1.4,809,1.5,456,0.9,88696478,7.3,0,0,0,0,104,6
"4","US000",1,"1011",13,0,2020,4,"",74,4055,3559,3014,81201442,0,0,1763,"",1,1,1,1,1,0,0,1,"",-2,-2.6,63,1.6,222,6.7,34,1.1,18098715,28.7,0,0,0,0,350,24.8
"5","US000",1,"1012",13,0,2020,4,"",1,4,4,4,142201,0,0,2735,"",1,1,1,1,1,0,0,1,"",-2,-66.7,-4,-50,-1,-20,-1,-20,-16803,-10.6,0,0,0,0,696,34.1
"6","US000",1,"1013",13,0,2020,4,"",48,51066,51085,50945,1216804806,0,0,1834,"",1,1,1,1,1,0,0,1,"",1,2.1,716,1.4,588,1.2,423,0.8,70614566,6.2,0,0,0,0,87,5
"7","US000",1,"102",12,0,2020,4,"",61221,2923992,2843143,2854277,67661947513,0,0,1811,"",1,1,1,1,1,0,0,1,"",182,0.3,141424,5.1,52632,1.9,58982,2.1,5067665317,8.1,0,0,0,0,85,4.9
"8","US000",1,"1021",13,0,2020,4,"",30286,669741,682365,693042,12354976583,0,0,1394,"",1,1,1,1,1,0,0,1,"",110,0.4,-4923,-0.7,-1264,-0.2,3347,0.5,653881652,5.6,0,0,0,0,76,5.8
"9","US000",1,"1022",13,0,2020,4,"",129,6656,6668,6647,151048358,0,0,1745,"",1,1,1,1,1,0,0,1,"",3,2.4,70,1.1,-5,-0.1,-37,-0.6,7025007,4.9,0,0,0,0,78,4.7
"10","US000",1,"1023",13,0,2020,4,"",770,12299,12384,12422,407489347,0,0,2534,"",1,1,1,1,1,0,0,1,"",-13,-1.7,391,3.3,380,3.2,445,3.7,17893173,4.6,0,0,0,0,29,1.2
"11","US000",1,"1024",13,0,2020,4,"",1463,69618,69649,69388,1730692667,0,0,1914,"",1,1,1,1,1,0,0,1,"",-3,-0.2,1295,1.9,1184,1.7,1953,2.9,208008337,13.7,0,0,0,0,193,11.2
"12","US000",1,"1025",13,0,2020,4,"",1392,428627,429516,435526,10221966204,0,0,1823,"",1,1,1,1,1,0,0,1,"",17,1.2,5753,1.4,5597,1.3,12042,2.8,858839033,9.2,0,0,0,0,122,7.2
"13","US000",1,"1026",13,0,2020,4,"",1514,45031,43449,42850,619089529,0,0,1088,"",1,1,1,1,1,0,0,1,"",-7,-0.5,-3651,-7.5,-2485,-5.4,-2886,-6.3,2910262,0.5,0,0,0,0,75,7.4
"14","US000",1,"1027",13,0,2020,4,"",164,4313,4608,4644,72727293,0,0,1237,"",1,1,1,1,1,0,0,1,"",-3,-1.8,-302,-6.5,-33,-0.7,33,0.7,1917789,2.7,0,0,0,0,59,5
"15","US000",1,"1028",13,0,2020,4,"",25498,1687705,1594502,1589756,42103877741,0,0,1994,"",1,1,1,1,1,0,0,1,"",77,0.3,142790,9.2,49257,3.2,44084,2.9,3317138496,8.6,0,0,0,0,63,3.3
"16","US000",1,"1029",13,0,2020,4,"",5,2,2,2,79791,0,0,3069,"",1,1,1,1,1,0,0,1,"",1,25,1,100,1,100,1,100,51568,182.7,0,0,0,0,898,41.4
"17","US000",1,"11",14,0,2020,4,"",74,4055,3559,3014,81201442,0,0,1763,"",1,1,1,1,1,0,0,1,"",-2,-2.6,63,1.6,222,6.7,34,1.1,18098715,28.7,0,0,0,0,350,24.8
"18","US000",1,"112",15,0,2020,4,"",2,16,16,16,364843,0,0,1754,"",1,1,1,1,1,0,0,1,"",0,0,-4,-20,-3,-15.8,-4,-20,-105310,-22.4,0,0,0,0,-85,-4.6
"19","US000",1,"1125",16,0,2020,4,"",2,16,16,16,364843,0,0,1754,"",1,1,1,1,1,0,0,1,"",0,0,-4,-20,-3,-15.8,-4,-20,-105310,-22.4,0,0,0,0,-85,-4.6
"20","US000",1,"11251",17,0,2020,4,"",2,16,16,16,364843,0,0,1754,"",1,1,1,1,1,0,0,1,"",0,0,-4,-20,-3,-15.8,-4,-20,-105310,-22.4,0,0,0,0,-85,-4.6
"21","US000",1,"112511",18,0,2020,4,"",2,16,16,16,364843,0,0,1754,"",1,1,1,1,1,0,0,1,"",0,0,-4,-20,-3,-15.8,-4,-20,-105310,-22.4,0,0,0,0,-85,-4.6
"22","US000",1,"113",15,0,2020,4,"",71,4036,3538,2992,80801114,0,0,1765,"",1,1,1,1,1,0,0,1,"",-2,-2.7,72,1.8,230,7,42,1.4,18209732,29.1,0,0,0,0,352,24.9
"23","US000",1,"1131",16,0,2020,4,"",71,4036,3538,2992,80801114,0,0,1765,"",1,1,1,1,1,0,0,1,"",-2,-2.7,72,1.8,230,7,42,1.4,18209732,29.1,0,0,0,0,352,24.9
"24","US000",1,"11311",17,0,2020,4,"",71,4036,3538,2992,80801114,0,0,1765,"",1,1,1,1,1,0,0,1,"",-2,-2.7,72,1.8,230,7,42,1.4,18209732,29.1,0,0,0,0,352,24.9
